expense_id,group_id,payer_id,participants,amount,currency,merchant,category,timestamp,num_participants,is_fraud
exp_7430,group_28,user_497,"[{'user_id': 'user_497', 'amount': np.float64(3.4)}, {'user_id': 'user_22', 'amount': np.float64(4.71)}, {'user_id': 'user_405', 'amount': np.float64(4.34)}]",12.45,USD,Coffee Shop DEF,business,2025-01-30T12:05:00,3,0
exp_5553,group_12,user_637,"[{'user_id': 'user_637', 'amount': np.float64(2.77)}, {'user_id': 'user_795', 'amount': np.float64(3.21)}, {'user_id': 'user_804', 'amount': np.float64(2.59)}]",8.57,EUR,Restaurant ABC,utilities,2025-05-02T12:38:00,3,0
exp_6779,group_23,user_486,"[{'user_id': 'user_486', 'amount': np.float64(13.11)}, {'user_id': 'user_114', 'amount': np.float64(10.94)}]",24.05,USD,Clothing Store YZ,business,2025-05-03T15:27:00,2,0
exp_3743,group_6,user_309,"[{'user_id': 'user_309', 'amount': np.float64(13.4)}, {'user_id': 'user_481', 'amount': np.float64(13.56)}, {'user_id': 'user_704', 'amount': np.float64(10.55)}, {'user_id': 'user_430', 'amount': np.float64(13.91)}]",51.42,GBP,Taxi Service PQR,food,2024-12-18T13:21:00,4,0
exp_7398,group_27,user_294,"[{'user_id': 'user_294', 'amount': np.float64(7.11)}, {'user_id': 'user_390', 'amount': np.float64(8.06)}, {'user_id': 'user_100', 'amount': np.float64(7.65)}]",22.82,GBP,Clothing Store YZ,transport,2024-10-13T15:07:00,3,0
exp_7046,group_42,user_636,"[{'user_id': 'user_636', 'amount': np.float64(8.4)}, {'user_id': 'user_917', 'amount': np.float64(9.98)}]",18.38,USD,Airline MNO,shopping,2024-11-05T15:19:00,2,0
exp_3522,group_51,user_785,"[{'user_id': 'user_785', 'amount': np.float64(4.8)}, {'user_id': 'user_117', 'amount': np.float64(4.12)}]",8.92,AUD,Clothing Store YZ,entertainment,2025-01-05T21:10:00,2,0
exp_9370,group_24,user_380,"[{'user_id': 'user_380', 'amount': np.float64(1.26)}, {'user_id': 'user_268', 'amount': np.float64(1.82)}, {'user_id': 'user_781', 'amount': np.float64(1.92)}]",5.0,GBP,Gas Station 123,shopping,2025-05-24T13:05:00,3,0
exp_1624,group_97,user_953,"[{'user_id': 'user_953', 'amount': np.float64(35.16)}, {'user_id': 'user_478', 'amount': np.float64(42.3)}]",77.46,USD,Grocery Store XYZ,travel,2025-07-22T13:00:00,2,0
exp_7048,group_44,user_895,"[{'user_id': 'user_895', 'amount': np.float64(58.15)}, {'user_id': 'user_712', 'amount': np.float64(75.13)}]",133.28,USD,Pharmacy STU,travel,2025-07-08T10:47:00,2,0
exp_8282,group_27,user_295,"[{'user_id': 'user_295', 'amount': np.float64(2.12)}, {'user_id': 'user_142', 'amount': np.float64(2.81)}, {'user_id': 'user_234', 'amount': np.float64(2.67)}]",7.6,USD,Coffee Shop DEF,business,2025-06-10T16:06:00,3,0
fraud_364,group_22,user_721,"[{'user_id': 'user_790', 'amount': 2046.28}]",2046.28,USD,High-end Restaurant,shopping,2024-12-31T17:20:00,1,1
exp_4831,group_46,user_265,"[{'user_id': 'user_265', 'amount': np.float64(13.76)}, {'user_id': 'user_806', 'amount': np.float64(17.5)}]",31.26,GBP,Airline MNO,shopping,2025-03-02T15:22:00,2,0
exp_8692,group_57,user_951,"[{'user_id': 'user_951', 'amount': np.float64(37.42)}, {'user_id': 'user_452', 'amount': np.float64(52.93)}]",90.35,USD,Restaurant ABC,transport,2025-03-28T19:51:00,2,0
exp_6240,group_100,user_588,"[{'user_id': 'user_588', 'amount': np.float64(29.68)}, {'user_id': 'user_366', 'amount': np.float64(42.54)}]",72.22,USD,Taxi Service PQR,utilities,2024-12-24T16:30:00,2,0
exp_5327,group_6,user_443,"[{'user_id': 'user_443', 'amount': np.float64(10.82)}, {'user_id': 'user_550', 'amount': np.float64(14.49)}]",25.31,USD,Airline MNO,food,2025-06-29T08:47:00,2,0
exp_4505,group_54,user_342,"[{'user_id': 'user_342', 'amount': np.float64(8.02)}, {'user_id': 'user_763', 'amount': np.float64(6.88)}]",14.9,EUR,Clothing Store YZ,entertainment,2025-09-02T23:36:00,2,0
exp_2067,group_16,user_177,"[{'user_id': 'user_177', 'amount': np.float64(36.25)}, {'user_id': 'user_670', 'amount': np.float64(42.8)}]",79.05,EUR,Electronics Store VWX,entertainment,2025-06-19T15:28:00,2,0
exp_1076,group_88,user_490,"[{'user_id': 'user_490', 'amount': np.float64(5.18)}, {'user_id': 'user_218', 'amount': np.float64(4.6)}, {'user_id': 'user_219', 'amount': np.float64(5.51)}]",15.29,USD,Clothing Store YZ,utilities,2025-06-24T14:11:00,3,0
exp_2430,group_75,user_760,"[{'user_id': 'user_760', 'amount': np.float64(5.68)}, {'user_id': 'user_437', 'amount': np.float64(6.15)}]",11.83,USD,Hotel JKL,utilities,2025-06-09T10:46:00,2,0
exp_5277,group_13,user_508,"[{'user_id': 'user_508', 'amount': np.float64(3.88)}, {'user_id': 'user_291', 'amount': np.float64(5.6)}]",9.48,USD,Hotel JKL,business,2025-08-20T04:21:00,2,0
exp_1323,group_97,user_369,"[{'user_id': 'user_369', 'amount': np.float64(1.59)}, {'user_id': 'user_874', 'amount': np.float64(1.76)}, {'user_id': 'user_103', 'amount': np.float64(1.65)}]",5.0,AUD,Grocery Store XYZ,shopping,2025-03-03T13:54:00,3,0
exp_1204,group_24,user_200,"[{'user_id': 'user_200', 'amount': np.float64(3.52)}, {'user_id': 'user_435', 'amount': np.float64(3.71)}]",7.23,USD,Grocery Store XYZ,healthcare,2025-06-23T16:34:00,2,0
exp_7267,group_68,user_941,"[{'user_id': 'user_941', 'amount': np.float64(6.43)}, {'user_id': 'user_336', 'amount': np.float64(5.3)}, {'user_id': 'user_301', 'amount': np.float64(4.44)}]",16.17,USD,Clothing Store YZ,utilities,2025-04-03T15:27:00,3,0
exp_8032,group_73,user_279,"[{'user_id': 'user_279', 'amount': np.float64(1.48)}, {'user_id': 'user_42', 'amount': np.float64(2.08)}, {'user_id': 'user_50', 'amount': np.float64(2.2)}, {'user_id': 'user_957', 'amount': np.float64(2.13)}]",7.89,USD,Online Store GHI,business,2025-07-22T16:49:00,4,0
exp_1768,group_71,user_298,"[{'user_id': 'user_298', 'amount': np.float64(4.65)}, {'user_id': 'user_761', 'amount': np.float64(4.21)}, {'user_id': 'user_357', 'amount': np.float64(5.35)}]",14.21,GBP,Taxi Service PQR,groceries,2024-11-09T16:23:00,3,0
exp_6984,group_57,user_957,"[{'user_id': 'user_957', 'amount': np.float64(44.57)}, {'user_id': 'user_895', 'amount': np.float64(46.11)}]",90.68,USD,Grocery Store XYZ,utilities,2025-02-22T11:52:00,2,0
exp_6580,group_99,user_203,"[{'user_id': 'user_203', 'amount': np.float64(12.06)}, {'user_id': 'user_648', 'amount': np.float64(17.64)}]",29.7,USD,Online Store GHI,accommodation,2025-07-16T15:16:00,2,0
exp_7847,group_25,user_931,"[{'user_id': 'user_931', 'amount': np.float64(16.1)}, {'user_id': 'user_264', 'amount': np.float64(16.78)}]",32.88,GBP,Gas Station 123,business,2025-07-09T12:06:00,2,0
exp_996,group_78,user_235,"[{'user_id': 'user_235', 'amount': np.float64(8.77)}, {'user_id': 'user_847', 'amount': np.float64(7.91)}]",16.68,AUD,Online Store GHI,food,2024-12-31T17:32:00,2,0
exp_510,group_2,user_29,"[{'user_id': 'user_29', 'amount': np.float64(9.58)}, {'user_id': 'user_697', 'amount': np.float64(12.36)}]",21.94,AUD,Coffee Shop DEF,travel,2025-06-03T07:25:00,2,0
exp_7504,group_84,user_801,"[{'user_id': 'user_801', 'amount': np.float64(10.98)}, {'user_id': 'user_593', 'amount': np.float64(10.66)}]",21.64,GBP,Grocery Store XYZ,accommodation,2025-06-10T21:41:00,2,0
exp_9351,group_79,user_319,"[{'user_id': 'user_319', 'amount': np.float64(2.28)}, {'user_id': 'user_297', 'amount': np.float64(2.72)}]",5.0,USD,Clothing Store YZ,accommodation,2024-12-25T17:29:00,2,0
exp_8543,group_47,user_652,"[{'user_id': 'user_652', 'amount': np.float64(3.82)}, {'user_id': 'user_841', 'amount': np.float64(4.3)}]",8.12,USD,Restaurant ABC,business,2025-04-04T09:00:00,2,0
exp_710,group_66,user_526,"[{'user_id': 'user_526', 'amount': np.float64(6.24)}, {'user_id': 'user_950', 'amount': np.float64(5.53)}, {'user_id': 'user_465', 'amount': np.float64(7.74)}]",19.51,EUR,Gas Station 123,utilities,2025-01-11T13:18:00,3,0
exp_3629,group_75,user_258,"[{'user_id': 'user_258', 'amount': np.float64(9.54)}, {'user_id': 'user_546', 'amount': np.float64(9.28)}]",18.82,CAD,Online Store GHI,food,2025-07-16T06:24:00,2,0
exp_8254,group_15,user_990,"[{'user_id': 'user_990', 'amount': np.float64(10.14)}, {'user_id': 'user_941', 'amount': np.float64(10.33)}]",20.47,GBP,Taxi Service PQR,shopping,2024-10-17T09:16:00,2,0
exp_7405,group_80,user_487,"[{'user_id': 'user_487', 'amount': np.float64(4.16)}, {'user_id': 'user_904', 'amount': np.float64(3.21)}, {'user_id': 'user_300', 'amount': np.float64(2.73)}]",10.1,USD,Pharmacy STU,transport,2024-11-20T21:11:00,3,0
exp_1786,group_16,user_840,"[{'user_id': 'user_840', 'amount': np.float64(48.13)}, {'user_id': 'user_94', 'amount': np.float64(60.45)}]",108.58,USD,Airline MNO,utilities,2024-10-03T15:15:00,2,0
exp_8408,group_84,user_741,"[{'user_id': 'user_741', 'amount': np.float64(39.07)}, {'user_id': 'user_234', 'amount': np.float64(26.97)}, {'user_id': 'user_295', 'amount': np.float64(30.91)}]",96.95,USD,Electronics Store VWX,accommodation,2025-08-30T15:12:00,3,0
exp_5931,group_5,user_425,"[{'user_id': 'user_425', 'amount': np.float64(8.03)}, {'user_id': 'user_27', 'amount': np.float64(8.48)}, {'user_id': 'user_19', 'amount': np.float64(9.64)}]",26.15,USD,Pharmacy STU,travel,2025-08-25T15:23:00,3,0
exp_7344,group_76,user_797,"[{'user_id': 'user_797', 'amount': np.float64(2.66)}, {'user_id': 'user_411', 'amount': np.float64(3.83)}, {'user_id': 'user_200', 'amount': np.float64(3.22)}, {'user_id': 'user_821', 'amount': np.float64(3.58)}]",13.29,USD,Gas Station 123,shopping,2025-09-21T12:56:00,4,0
exp_7802,group_7,user_879,"[{'user_id': 'user_879', 'amount': np.float64(8.56)}, {'user_id': 'user_349', 'amount': np.float64(6.17)}, {'user_id': 'user_507', 'amount': np.float64(7.64)}]",22.37,USD,Airline MNO,business,2024-12-28T14:06:00,3,0
exp_1041,group_17,user_853,"[{'user_id': 'user_853', 'amount': np.float64(6.41)}, {'user_id': 'user_483', 'amount': np.float64(5.68)}]",12.09,USD,Gas Station 123,accommodation,2025-04-03T06:08:00,2,0
exp_1862,group_2,user_125,"[{'user_id': 'user_125', 'amount': np.float64(52.36)}, {'user_id': 'user_77', 'amount': np.float64(62.09)}]",114.45,USD,Hotel JKL,transport,2024-11-30T15:58:00,2,0
exp_8619,group_83,user_698,"[{'user_id': 'user_698', 'amount': np.float64(4.34)}, {'user_id': 'user_491', 'amount': np.float64(5.09)}]",9.43,USD,Pharmacy STU,utilities,2024-12-25T23:00:00,2,0
exp_6897,group_88,user_710,"[{'user_id': 'user_710', 'amount': np.float64(24.79)}, {'user_id': 'user_923', 'amount': np.float64(16.54)}]",41.33,USD,Coffee Shop DEF,healthcare,2024-12-10T13:27:00,2,0
exp_2076,group_37,user_62,"[{'user_id': 'user_62', 'amount': np.float64(29.66)}, {'user_id': 'user_462', 'amount': np.float64(23.72)}]",53.38,USD,Hotel JKL,business,2024-10-23T15:30:00,2,0
exp_858,group_78,user_761,"[{'user_id': 'user_761', 'amount': np.float64(5.9)}, {'user_id': 'user_483', 'amount': np.float64(6.13)}, {'user_id': 'user_846', 'amount': np.float64(7.71)}]",19.74,USD,Pharmacy STU,business,2025-04-12T11:03:00,3,0
exp_4347,group_72,user_612,"[{'user_id': 'user_612', 'amount': np.float64(35.56)}, {'user_id': 'user_517', 'amount': np.float64(41.58)}, {'user_id': 'user_65', 'amount': np.float64(48.87)}]",126.01,EUR,Pharmacy STU,business,2025-04-30T19:47:00,3,0
exp_2854,group_43,user_923,"[{'user_id': 'user_923', 'amount': np.float64(14.84)}, {'user_id': 'user_857', 'amount': np.float64(13.71)}]",28.55,USD,Taxi Service PQR,healthcare,2024-09-26T08:47:00,2,0
exp_258,group_36,user_917,"[{'user_id': 'user_917', 'amount': np.float64(21.39)}, {'user_id': 'user_753', 'amount': np.float64(22.45)}]",43.84,AUD,Taxi Service PQR,groceries,2025-08-10T16:50:00,2,0
exp_5304,group_6,user_242,"[{'user_id': 'user_242', 'amount': np.float64(12.65)}, {'user_id': 'user_152', 'amount': np.float64(13.92)}]",26.57,USD,Taxi Service PQR,accommodation,2025-01-17T14:23:00,2,0
exp_3898,group_34,user_421,"[{'user_id': 'user_421', 'amount': np.float64(17.6)}, {'user_id': 'user_306', 'amount': np.float64(14.37)}]",31.97,AUD,Online Store GHI,business,2025-09-04T15:00:00,2,0
exp_5869,group_38,user_615,"[{'user_id': 'user_615', 'amount': np.float64(10.47)}, {'user_id': 'user_810', 'amount': np.float64(7.99)}, {'user_id': 'user_947', 'amount': np.float64(10.28)}]",28.74,USD,Restaurant ABC,shopping,2025-05-22T15:46:00,3,0
exp_243,group_33,user_223,"[{'user_id': 'user_223', 'amount': np.float64(145.75)}, {'user_id': 'user_990', 'amount': np.float64(100.77)}]",246.52,USD,Clothing Store YZ,groceries,2024-09-29T14:43:00,2,0
exp_2159,group_24,user_385,"[{'user_id': 'user_385', 'amount': np.float64(4.98)}, {'user_id': 'user_72', 'amount': np.float64(6.55)}]",11.53,USD,Online Store GHI,business,2025-04-04T19:36:00,2,0
exp_422,group_10,user_452,"[{'user_id': 'user_452', 'amount': np.float64(4.19)}, {'user_id': 'user_16', 'amount': np.float64(5.14)}]",9.33,USD,Restaurant ABC,entertainment,2025-08-16T15:01:00,2,0
exp_1801,group_9,user_351,"[{'user_id': 'user_351', 'amount': np.float64(89.8)}, {'user_id': 'user_237', 'amount': np.float64(106.99)}]",196.79,USD,Clothing Store YZ,shopping,2025-06-20T11:49:00,2,0
exp_2858,group_1,user_650,"[{'user_id': 'user_650', 'amount': np.float64(2.27)}, {'user_id': 'user_852', 'amount': np.float64(2.42)}, {'user_id': 'user_668', 'amount': np.float64(2.32)}]",7.01,USD,Electronics Store VWX,healthcare,2025-05-10T04:54:00,3,0
exp_8940,group_11,user_948,"[{'user_id': 'user_948', 'amount': np.float64(4.81)}, {'user_id': 'user_435', 'amount': np.float64(5.61)}]",10.42,USD,Gas Station 123,travel,2024-10-08T11:13:00,2,0
exp_2129,group_69,user_894,"[{'user_id': 'user_894', 'amount': np.float64(30.03)}, {'user_id': 'user_315', 'amount': np.float64(19.2)}, {'user_id': 'user_851', 'amount': np.float64(20.38)}]",69.61,USD,Restaurant ABC,travel,2025-04-28T12:21:00,3,0
exp_2370,group_17,user_421,"[{'user_id': 'user_421', 'amount': np.float64(2.06)}, {'user_id': 'user_814', 'amount': np.float64(1.66)}, {'user_id': 'user_802', 'amount': np.float64(1.75)}, {'user_id': 'user_189', 'amount': np.float64(1.91)}]",7.38,USD,Clothing Store YZ,healthcare,2025-04-20T19:50:00,4,0
exp_4542,group_84,user_552,"[{'user_id': 'user_552', 'amount': np.float64(10.84)}, {'user_id': 'user_831', 'amount': np.float64(9.82)}, {'user_id': 'user_641', 'amount': np.float64(8.57)}, {'user_id': 'user_721', 'amount': np.float64(11.96)}]",41.19,USD,Hotel JKL,travel,2025-04-22T08:38:00,4,0
exp_46,group_34,user_800,"[{'user_id': 'user_800', 'amount': np.float64(13.7)}, {'user_id': 'user_95', 'amount': np.float64(9.5)}]",23.2,USD,Gas Station 123,groceries,2024-12-04T03:57:00,2,0
exp_9491,group_21,user_773,"[{'user_id': 'user_773', 'amount': np.float64(95.43)}, {'user_id': 'user_562', 'amount': np.float64(88.68)}]",184.11,CAD,Airline MNO,shopping,2025-05-15T20:35:00,2,0
fraud_256,group_23,user_791,"[{'user_id': 'user_791', 'amount': np.float64(43.99)}, {'user_id': 'user_654', 'amount': np.float64(2.69)}, {'user_id': 'user_609', 'amount': np.float64(2.69)}, {'user_id': 'user_965', 'amount': np.float64(2.69)}, {'user_id': 'user_202', 'amount': np.float64(2.69)}, {'user_id': 'user_634', 'amount': np.float64(2.69)}, {'user_id': 'user_329', 'amount': np.float64(2.69)}, {'user_id': 'user_776', 'amount': np.float64(2.69)}]",62.82,USD,Pharmacy STU,shopping,2024-10-21T02:39:00,8,1
exp_3817,group_100,user_655,"[{'user_id': 'user_655', 'amount': np.float64(30.59)}, {'user_id': 'user_752', 'amount': np.float64(41.93)}]",72.52,USD,Hotel JKL,utilities,2025-02-21T05:26:00,2,0
exp_3538,group_52,user_314,"[{'user_id': 'user_314', 'amount': np.float64(8.76)}, {'user_id': 'user_257', 'amount': np.float64(13.76)}, {'user_id': 'user_685', 'amount': np.float64(14.74)}]",37.26,EUR,Clothing Store YZ,transport,2024-12-26T14:26:00,3,0
exp_3394,group_92,user_727,"[{'user_id': 'user_727', 'amount': np.float64(6.86)}, {'user_id': 'user_358', 'amount': np.float64(7.04)}]",13.9,USD,Restaurant ABC,travel,2024-12-22T08:55:00,2,0
exp_9380,group_56,user_92,"[{'user_id': 'user_92', 'amount': np.float64(4.72)}, {'user_id': 'user_177', 'amount': np.float64(6.69)}, {'user_id': 'user_284', 'amount': np.float64(5.8)}]",17.21,USD,Pharmacy STU,travel,2025-02-06T13:45:00,3,0
exp_3362,group_25,user_974,"[{'user_id': 'user_974', 'amount': np.float64(3.53)}, {'user_id': 'user_54', 'amount': np.float64(3.49)}]",7.02,USD,Hotel JKL,utilities,2025-05-06T12:24:00,2,0
exp_2063,group_97,user_357,"[{'user_id': 'user_357', 'amount': np.float64(3.0)}, {'user_id': 'user_606', 'amount': np.float64(3.21)}, {'user_id': 'user_881', 'amount': np.float64(4.04)}, {'user_id': 'user_118', 'amount': np.float64(4.14)}]",14.39,USD,Pharmacy STU,groceries,2025-08-31T21:43:00,4,0
exp_3990,group_38,user_292,"[{'user_id': 'user_292', 'amount': np.float64(50.06)}, {'user_id': 'user_614', 'amount': np.float64(45.81)}]",95.87,GBP,Clothing Store YZ,utilities,2025-01-19T23:49:00,2,0
fraud_306,group_48,user_210,"[{'user_id': 'user_115', 'amount': 190.55}]",190.55,USD,Coffee Shop DEF,entertainment,2025-09-15T00:13:00,1,1
fraud_254,group_95,user_485,"[{'user_id': 'user_292', 'amount': 143.36}]",143.36,USD,Unknown Merchant,other,2025-02-25T20:52:00,1,1
exp_349,group_71,user_861,"[{'user_id': 'user_861', 'amount': np.float64(45.39)}, {'user_id': 'user_613', 'amount': np.float64(50.23)}]",95.62,USD,Online Store GHI,transport,2025-02-21T11:09:00,2,0
exp_9309,group_67,user_718,"[{'user_id': 'user_718', 'amount': np.float64(1.5)}, {'user_id': 'user_662', 'amount': np.float64(1.17)}, {'user_id': 'user_288', 'amount': np.float64(1.07)}, {'user_id': 'user_932', 'amount': np.float64(1.26)}]",5.0,GBP,Restaurant ABC,entertainment,2024-10-15T20:51:00,4,0
exp_1501,group_84,user_365,"[{'user_id': 'user_365', 'amount': np.float64(9.45)}, {'user_id': 'user_335', 'amount': np.float64(13.79)}, {'user_id': 'user_590', 'amount': np.float64(13.29)}]",36.53,USD,Grocery Store XYZ,travel,2025-04-10T06:36:00,3,0
exp_7450,group_30,user_334,"[{'user_id': 'user_334', 'amount': np.float64(9.21)}, {'user_id': 'user_306', 'amount': np.float64(6.45)}]",15.66,USD,Gas Station 123,accommodation,2024-11-16T17:51:00,2,0
exp_2001,group_17,user_975,"[{'user_id': 'user_975', 'amount': np.float64(11.08)}, {'user_id': 'user_630', 'amount': np.float64(9.37)}, {'user_id': 'user_97', 'amount': np.float64(13.78)}, {'user_id': 'user_417', 'amount': np.float64(12.4)}]",46.63,GBP,Coffee Shop DEF,accommodation,2025-06-07T23:27:00,4,0
exp_3109,group_75,user_600,"[{'user_id': 'user_600', 'amount': np.float64(5.18)}, {'user_id': 'user_187', 'amount': np.float64(6.54)}]",11.72,USD,Online Store GHI,utilities,2024-11-25T14:40:00,2,0
exp_4520,group_98,user_807,"[{'user_id': 'user_807', 'amount': np.float64(38.89)}, {'user_id': 'user_492', 'amount': np.float64(31.8)}, {'user_id': 'user_151', 'amount': np.float64(41.44)}]",112.13,CAD,Online Store GHI,utilities,2025-03-03T07:58:00,3,0
exp_6523,group_16,user_412,"[{'user_id': 'user_412', 'amount': np.float64(46.67)}, {'user_id': 'user_101', 'amount': np.float64(33.98)}]",80.65,USD,Airline MNO,transport,2024-12-23T15:00:00,2,0
exp_992,group_91,user_808,"[{'user_id': 'user_808', 'amount': np.float64(24.78)}, {'user_id': 'user_104', 'amount': np.float64(42.78)}, {'user_id': 'user_35', 'amount': np.float64(41.14)}]",108.7,CAD,Grocery Store XYZ,food,2025-01-14T16:52:00,3,0
exp_5876,group_83,user_39,"[{'user_id': 'user_39', 'amount': np.float64(12.02)}, {'user_id': 'user_166', 'amount': np.float64(16.88)}]",28.9,USD,Pharmacy STU,food,2025-01-08T00:38:00,2,0
exp_6018,group_13,user_853,"[{'user_id': 'user_853', 'amount': np.float64(27.23)}, {'user_id': 'user_758', 'amount': np.float64(20.92)}]",48.15,USD,Taxi Service PQR,entertainment,2024-10-20T17:54:00,2,0
exp_1627,group_19,user_823,"[{'user_id': 'user_823', 'amount': np.float64(9.75)}, {'user_id': 'user_548', 'amount': np.float64(10.92)}]",20.67,USD,Clothing Store YZ,entertainment,2025-03-29T10:51:00,2,0
exp_5942,group_78,user_405,"[{'user_id': 'user_405', 'amount': np.float64(63.79)}, {'user_id': 'user_977', 'amount': np.float64(40.74)}, {'user_id': 'user_131', 'amount': np.float64(38.36)}]",142.89,USD,Coffee Shop DEF,transport,2025-05-20T14:37:00,3,0
exp_3868,group_22,user_582,"[{'user_id': 'user_582', 'amount': np.float64(38.04)}, {'user_id': 'user_517', 'amount': np.float64(26.82)}]",64.86,USD,Pharmacy STU,entertainment,2025-09-18T11:03:00,2,0
exp_7285,group_58,user_763,"[{'user_id': 'user_763', 'amount': np.float64(47.84)}, {'user_id': 'user_722', 'amount': np.float64(56.95)}]",104.79,USD,Hotel JKL,travel,2025-03-23T06:17:00,2,0
exp_7264,group_51,user_426,"[{'user_id': 'user_426', 'amount': np.float64(4.42)}, {'user_id': 'user_60', 'amount': np.float64(4.31)}, {'user_id': 'user_884', 'amount': np.float64(4.34)}]",13.07,USD,Taxi Service PQR,shopping,2025-02-22T20:26:00,3,0
